# Lorentzian folded, width=30 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
1724.000      2.23208e-03      9.60124e-01 
1727.000      2.68709e-03      9.51995e-01 
1730.000      3.22507e-03      9.42384e-01 
1733.000      3.80713e-03      9.31985e-01 
1736.000      4.33563e-03      9.22543e-01 
1739.000      4.66258e-03      9.16702e-01 
1742.000      4.66776e-03      9.16610e-01 
1745.000      4.35655e-03      9.22170e-01 
1748.000      3.85528e-03      9.31125e-01 
1751.000      3.31069e-03      9.40854e-01 
1754.000      2.81661e-03      9.49681e-01 
1757.000      2.40931e-03      9.56957e-01 
1760.000      2.09136e-03      9.62638e-01 
1763.000      1.85200e-03      9.66914e-01 
1766.000      1.67792e-03      9.70024e-01 
1769.000      1.55745e-03      9.72176e-01 
1772.000      1.48175e-03      9.73528e-01 
1775.000      1.44481e-03      9.74188e-01 
1778.000      1.44324e-03      9.74216e-01 
1781.000      1.47595e-03      9.73632e-01 
1784.000      1.54410e-03      9.72414e-01 
1787.000      1.65116e-03      9.70502e-01 
1790.000      1.80324e-03      9.67785e-01 
1793.000      2.00957e-03      9.64099e-01 
1796.000      2.28313e-03      9.59211e-01 
1799.000      2.64132e-03      9.52812e-01 
1802.000      3.10581e-03      9.44514e-01 
1805.000      3.70031e-03      9.33893e-01 
1808.000      4.44237e-03      9.20636e-01 
1811.000      5.32350e-03      9.04895e-01 
1814.000      6.27270e-03      8.87937e-01 
1817.000      7.11816e-03      8.72833e-01 
1820.000      7.60694e-03      8.64101e-01 
1823.000      7.54322e-03      8.65239e-01 
1826.000      6.94927e-03      8.75850e-01 
1829.000      6.04512e-03      8.92003e-01 
1832.000      5.07540e-03      9.09327e-01 
1835.000      4.19198e-03      9.25110e-01 
1838.000      3.45088e-03      9.38350e-01 
1841.000      2.85317e-03      9.49028e-01 
1844.000      2.37859e-03      9.57506e-01 
1847.000      2.00275e-03      9.64221e-01 
1850.000      1.70382e-03      9.69561e-01 
1853.000      1.46420e-03      9.73842e-01 
1856.000      1.27031e-03      9.77306e-01 
1859.000      1.11186e-03      9.80136e-01 
1862.000      9.81090e-04      9.82473e-01 
1865.000      8.72125e-04      9.84419e-01 
1868.000      7.80508e-04      9.86056e-01 
1871.000      7.02823e-04      9.87444e-01 
1874.000      6.36429e-04      9.88630e-01 
1877.000      5.79267e-04      9.89651e-01 
1880.000      5.29717e-04      9.90537e-01 
1883.000      4.86494e-04      9.91309e-01 
1886.000      4.48569e-04      9.91986e-01 
1889.000      4.15110e-04      9.92584e-01 
1892.000      3.85442e-04      9.93114e-01 
1895.000      3.59011e-04      9.93586e-01 
1898.000      3.35360e-04      9.94009e-01 
1901.000      3.14111e-04      9.94388e-01 
1904.000      2.94945e-04      9.94731e-01 
1907.000      2.77597e-04      9.95041e-01 
1910.000      2.61841e-04      9.95322e-01 
1913.000      2.47485e-04      9.95579e-01 
1916.000      2.34366e-04      9.95813e-01 
1919.000      2.22344e-04      9.96028e-01 
1922.000      2.11298e-04      9.96225e-01 
1925.000      2.01123e-04      9.96407e-01 
1928.000      1.91729e-04      9.96575e-01 
1931.000      1.83035e-04      9.96730e-01 
1934.000      1.74973e-04      9.96874e-01 
1937.000      1.67481e-04      9.97008e-01 
1940.000      1.60506e-04      9.97133e-01 
1943.000      1.54001e-04      9.97249e-01 
1946.000      1.47922e-04      9.97357e-01 
1949.000      1.42233e-04      9.97459e-01 
1952.000      1.36900e-04      9.97554e-01 
1955.000      1.31894e-04      9.97644e-01 
1958.000      1.27187e-04      9.97728e-01 
1961.000      1.22755e-04      9.97807e-01 
1964.000      1.18577e-04      9.97882e-01 
1967.000      1.14633e-04      9.97952e-01 
1970.000      1.10906e-04      9.98019e-01 
1973.000      1.07380e-04      9.98082e-01 
1976.000      1.04039e-04      9.98141e-01 
1979.000      1.00871e-04      9.98198e-01 
